UID,OT,time,credit,HE,St,Po,Fr,Re,Iss,BG,UG,Year
10505,92,2005/8/7,417,412,79,0,0,110,5,0,2,15 
10523,363,2005/8/7,350,350,0,0,0,197,0,3,2,15 
10535,49,2005/8/7,98,92,0,0,0,48,6,0,1,15 
10584,3,2005/8/8,61,61,0,0,0,5,0,0,1,15 
10591,34,2005/8/8,49,47,0,0,0,80,2,0,1,15 
10699,11,2005/8/10,113,104,4,0,0,114,9,0,2,15 
10709,8,2005/8/10,57,54,0,0,0,7,3,0,1,15 
10739,62,2005/8/10,72,71,0,0,0,35,1,0,1,15 
10740,1,2005/8/10,66,66,0,0,0,9,0,0,1,15 
10838,40,2005/8/12,75,72,16,0,0,89,3,0,1,15 
10870,15,2005/8/12,255,255,50,0,0,20,0,0,2,15 
10871,6,2005/8/12,117,108,0,0,0,18,9,0,2,15 
10879,2,2005/8/12,57,57,1,0,0,5,0,0,1,15 
10932,3,2005/8/13,102,100,0,0,0,14,2,0,2,15 
10944,49,2005/8/13,104,99,0,0,0,106,5,0,2,15 
10955,274,2005/8/13,774,763,177,0,0,149,11,0,3,15 
10961,6,2005/8/14,72,71,0,0,0,4,1,0,1,15 
11006,79,2005/8/14,87,86,0,0,0,13,1,0,1,15 
11011,37,2005/8/14,67,65,0,0,0,16,2,0,1,15 
11014,4,2005/8/14,67,67,4,0,0,6,0,0,1,15 
11064,53,2005/8/15,83,78,0,0,0,20,5,0,1,15 
11077,27,2005/8/16,11,11,0,0,0,10,0,0,1,15 
11133,3,2005/8/17,61,59,0,0,0,25,2,0,1,15 
11138,12,2005/8/17,71,70,0,0,0,29,1,0,1,15 
11167,14,2005/8/17,68,64,0,0,0,10,4,0,1,15 
11221,2,2005/8/18,161,154,0,0,0,63,7,0,2,15 
11237,852,2005/8/19,2257,2161,1584,0,1,838,96,5,5,15 
11244,2,2005/8/19,76,69,0,0,0,4,7,0,1,15 
11276,155,2005/8/20,671,668,55,0,0,129,3,0,3,15 
11300,15,2005/8/20,70,69,5,0,0,10,1,0,1,15 
11302,1,2005/8/20,65,65,0,0,0,6,0,0,1,15 
11335,3,2005/8/21,61,61,0,0,0,8,0,0,1,15 
11357,14,2005/8/21,47,47,0,0,0,9,0,0,1,15 
11407,87,2005/8/23,398,377,106,0,0,147,21,0,2,15 
11416,4,2005/8/23,68,67,0,0,0,6,1,0,1,15 
11451,11,2005/8/24,63,63,0,0,0,5,0,0,1,15 
11471,10,2005/8/24,68,68,1,0,0,22,0,0,1,15 
11505,10,2005/8/25,24,23,0,0,0,4,1,0,1,15 
11517,11,2005/8/25,21,21,2,0,0,16,0,0,1,15 
11524,191,2005/8/25,87,85,13,0,0,37,2,0,1,15 
11580,1,2005/8/27,27,26,0,0,0,8,1,0,1,15 
11585,7,2005/8/27,37,36,10,0,0,31,1,0,1,15 
11594,223,2005/8/27,1393,1337,0,0,0,396,56,2,4,15 
11684,26,2005/8/28,122,116,0,0,0,74,6,0,2,15 
11708,26,2005/8/29,212,212,78,0,0,7,0,0,2,15 
11783,3,2005/8/31,75,75,15,0,0,13,0,0,1,15 
11815,2,2005/9/1,98,98,0,0,0,51,0,0,1,15 
11818,5,2005/8/31,353,353,0,0,0,8,0,0,2,15 
11841,17,2005/9/2,19,19,0,0,0,15,0,0,1,15 
11931,169,2005/9/5,192,176,0,0,0,32,16,0,2,15 
12001,15,2005/9/6,78,78,0,0,0,37,0,0,1,15 
12014,3,2005/9/7,33,33,0,0,0,10,0,0,1,15 
12020,6,2005/9/7,87,86,0,0,0,4,1,0,1,15 
12070,8,2005/9/8,148,146,0,0,0,77,2,0,2,15 
12167,4,2005/9/10,83,81,0,0,0,5,2,0,1,15 
12175,5,2005/9/10,90,89,15,0,0,11,1,0,1,15 
12185,6,2005/9/11,54,53,0,0,0,4,1,0,1,15 
12243,3,2005/9/12,81,81,0,0,0,17,0,0,1,15 
12259,3,2005/9/13,71,70,0,0,0,10,1,0,1,15 
12274,7,2005/9/13,57,57,1,0,0,15,0,0,1,15 
12277,3,2005/9/13,67,67,0,0,0,5,0,0,1,15 
12301,42,2005/9/13,525,525,228,0,0,16,0,0,0,15 
12335,7,2005/9/14,118,116,8,0,0,15,2,0,2,15 
12389,18,2005/9/15,77,74,0,0,0,7,3,0,1,15 
12400,30,2005/9/15,34,32,0,0,0,34,2,0,1,15 
12501,1,2005/9/17,61,61,0,0,0,7,0,0,1,15 
12582,50,2005/9/20,73,73,0,0,0,65,0,0,1,15 
12630,21,2005/9/21,57,53,2,0,0,23,4,0,1,15 
12642,6,2005/9/22,61,61,0,0,0,8,0,0,1,15 
12662,2,2005/9/22,59,58,0,0,0,8,1,0,1,15 
12670,13,2005/9/22,84,84,0,0,0,17,0,0,1,15 
12691,25,2005/9/22,70,65,0,0,0,27,5,0,1,15 
12697,5,2005/9/23,76,74,0,0,0,4,2,0,1,15 
12717,108,2005/9/23,313,312,53,0,0,32,1,2,2,15 
12778,2,2005/9/24,30,25,0,0,0,15,5,0,1,15 
12800,7,2005/9/24,33,33,0,0,0,6,0,0,1,15 
12808,5,2005/9/24,86,84,0,0,0,7,2,0,1,15 
12837,17,2005/9/25,68,68,0,0,0,18,0,0,1,15 
12864,9,2005/9/25,76,74,0,0,0,14,2,0,1,15 
12929,1,2005/9/26,64,64,0,0,0,4,0,0,1,15 
13028,12,2005/9/27,40,40,0,0,0,5,0,0,1,15 
13032,27,2005/9/27,76,75,0,0,0,10,1,0,1,15 
13132,1259,2005/9/29,2164,2094,668,0,1,2521,70,3,5,15 
13133,25,2005/9/29,61,60,0,0,0,7,1,0,1,15 
13248,19,2005/9/30,68,68,0,0,0,33,0,0,1,15 
13319,30,2005/10/1,95,95,5,0,0,34,0,0,1,15 
13350,1,2005/10/2,17,17,0,0,0,5,0,0,1,15 
13382,21,2005/10/3,65,62,0,0,0,22,3,0,1,15 
13406,56,2005/10/3,44,33,10,0,0,44,11,0,1,15 
13408,6,2005/10/3,55,55,0,0,0,12,0,0,1,15 
13438,280,2005/10/3,945,915,77,0,0,364,30,0,3,15 
13446,12,2005/10/3,71,69,0,0,0,4,2,0,1,15 
13523,225,2005/10/5,1059,1050,76,0,0,380,9,2,4,15 
13580,4,2005/10/6,72,71,0,0,0,4,1,0,1,15 
13618,2,2005/10/6,61,61,0,0,0,11,0,0,1,15 
13627,7,2005/10/6,65,65,0,0,0,13,0,0,1,15 
13662,9,2005/10/7,85,84,0,0,0,11,1,0,1,15 
13666,3,2005/10/7,81,79,0,0,0,7,2,0,1,15 
13748,5,2005/10/8,239,237,50,0,0,9,2,2,2,15 
13778,1,2005/10/9,67,66,0,0,0,4,1,0,1,15 
13810,7,2005/10/9,41,40,0,0,0,5,1,0,1,15 
13834,10,2005/10/10,73,68,0,0,0,15,5,0,1,15 
14207,284,2005/10/18,682,658,421,0,1,100,24,0,3,15 
14337,7,2005/10/20,72,69,0,0,0,11,3,0,1,15 
14359,4,2005/10/20,63,61,0,0,0,5,2,0,1,15 
14420,12,2005/10/21,58,56,1,0,0,13,2,0,1,15 
14674,2,2005/10/24,20,20,1,0,0,5,0,0,1,15 
14897,62,2005/10/28,84,83,0,0,0,10,1,0,1,15 
14953,7,2005/10/30,40,40,0,0,0,5,0,0,1,15 
14980,3,2005/11/1,63,61,0,0,0,7,2,0,1,15 
14995,24,2005/11/1,19,17,0,0,0,15,2,0,1,15 
15011,172,2005/11/2,696,680,61,0,0,162,16,0,3,15 
15037,8,2005/11/3,280,279,50,0,0,12,1,2,2,15 
15040,7,2005/11/3,62,61,0,0,0,4,1,0,1,15 
15046,11,2005/11/3,33,33,48,0,0,9,0,0,1,15 
15073,31,2005/11/4,308,303,50,0,0,30,5,0,2,15 
15089,35,2005/11/5,284,282,59,0,0,32,2,2,2,15 
15160,27,2005/11/14,79,74,0,0,0,9,5,0,1,15 
15191,2,2005/11/16,61,61,0,0,0,5,0,0,1,15 
15201,16,2005/11/17,23,23,0,0,0,8,0,0,1,15 
15207,29,2005/11/17,57,51,3,0,0,22,6,0,1,15 
15219,13,2005/11/17,60,59,0,0,0,10,1,0,1,15 
15229,17,2005/11/17,49,49,0,0,0,7,0,0,1,15 
15241,42,2005/11/18,339,335,51,0,0,56,4,0,2,15 
15246,103,2005/11/18,110,104,0,0,0,52,6,0,2,15 
15262,4,2005/11/19,61,60,0,0,0,7,1,0,1,15 
15266,14,2005/11/19,75,74,0,0,0,10,1,0,1,15 
15283,42,2005/11/19,64,61,0,0,0,8,3,0,1,15 
15307,3,2005/11/20,66,61,0,0,0,0,5,0,1,15 
15348,10,2005/11/21,80,75,0,0,0,5,5,0,1,15 
15366,4,2005/11/22,39,39,0,0,0,7,0,0,1,15 
15379,48,2005/11/22,80,74,0,0,0,10,6,0,1,15 
15393,2,2005/11/23,67,67,0,0,0,5,0,0,1,15 
15405,27,2005/11/23,55,49,2,0,0,21,6,0,1,15 
15437,18,2005/11/25,31,31,0,0,0,7,0,0,1,15 
15442,173,2005/11/25,670,638,44,0,0,268,32,0,3,15 
15446,11,2005/11/25,55,55,0,0,0,6,0,0,1,15 
15480,104,2005/11/27,526,509,13,0,1,89,17,0,3,15 
15494,102,2005/11/26,477,467,194,0,0,133,10,3,2,15 
15506,24,2005/11/26,51,51,0,0,0,11,0,0,1,15 
15514,280,2005/11/27,980,979,880,0,0,79,1,3,3,15 
15533,2,2005/11/27,69,68,0,0,0,4,1,0,1,15 
15582,39,2005/11/30,62,61,0,0,0,5,1,0,1,15 
15586,45,2005/11/30,293,290,50,0,0,31,3,0,2,15 
15603,83,2005/11/30,260,258,47,0,0,11,2,0,2,15 
15607,6,2005/12/1,84,82,0,0,0,8,2,0,1,15 
15610,6,2005/12/1,67,67,0,0,0,8,0,0,1,15 
15617,13,2005/12/1,28,28,0,0,0,12,0,0,1,15 
15647,2963,2005/12/3,1649,1536,1593,0,2,1231,113,0,4,15 
15656,3,2005/12/3,77,77,0,0,0,8,0,0,1,15 
15663,19,2005/12/5,64,61,0,0,0,2,3,0,1,15 
15688,4,2005/12/6,134,133,15,0,0,21,1,0,2,15 
15696,8,2005/12/6,66,65,0,0,0,8,1,0,1,15 
15700,20,2005/12/7,66,65,0,0,0,6,1,0,1,15 
15721,22,2005/12/7,69,67,0,0,0,22,2,0,1,15 
15728,4,2005/12/8,63,61,0,0,0,8,2,0,1,15 
15734,4,2005/12/8,63,61,0,0,0,7,2,0,1,15 
15795,1,2005/12/10,65,61,0,0,0,2,4,0,1,15 
15796,54,2005/12/10,61,60,12,0,0,51,1,0,1,15 
15797,56,2005/12/10,26,26,2,0,0,35,0,0,1,15 
15829,5,2005/12/11,68,68,6,0,0,6,0,0,1,15 
15841,44,2005/12/11,269,259,50,0,0,24,10,2,2,15 
15869,415,2005/12/12,543,517,53,0,0,204,26,0,3,15 
15915,12,2005/12/13,74,73,0,0,0,6,1,0,1,15 
15922,23,2005/12/13,66,61,0,0,0,16,5,0,1,15 
15925,9,2005/12/13,216,216,50,0,0,9,0,0,2,15 
15948,13,2005/12/14,51,49,0,0,0,10,2,0,1,15 
15962,5,2005/12/14,63,63,0,0,0,6,0,0,1,15 
15980,7,2005/12/14,24,23,1,0,0,20,1,0,1,15 
16049,491,2005/12/16,1590,1524,158,0,0,407,66,0,4,15 
16061,31,2005/12/16,305,300,50,0,0,31,5,2,2,15 
16093,91,2005/12/17,753,752,409,0,0,76,1,0,3,15 
16103,11,2005/12/17,45,45,1,0,0,5,0,0,1,15 
16163,29,2005/12/18,58,56,0,0,0,8,2,0,1,15 
16168,26,2005/12/18,74,74,0,0,0,5,0,0,1,15 
16182,2,2005/12/19,62,61,0,0,0,7,1,0,1,15 
16216,20,2005/12/20,81,77,0,0,0,17,4,0,1,15 
16256,27,2005/12/20,50,50,-5,0,0,67,0,0,1,15 
16260,14,2005/12/20,67,67,0,0,0,21,0,0,1,15 
16276,8,2005/12/21,18,18,0,0,0,23,0,0,1,15 
16313,22,2005/12/22,79,79,0,0,0,12,0,0,1,15 
16331,8,2005/12/22,69,66,0,0,0,4,3,0,1,15 
16338,26,2005/12/23,24,24,0,0,0,16,0,0,1,15 
16345,5,2005/12/23,52,51,-5,0,0,5,1,0,1,15 
16391,14,2005/12/24,112,110,30,0,0,9,2,0,2,15 
16392,99,2005/12/24,837,826,69,0,0,238,11,2,3,15 
16418,26,2005/12/24,93,90,0,0,0,35,3,0,1,15 
16421,8,2005/12/24,34,34,0,0,0,6,0,0,1,15 
16426,5,2005/12/24,59,58,0,0,0,6,1,0,1,15 
16443,24,2005/12/25,85,82,0,0,0,17,3,0,1,15 
16451,16,2005/12/25,408,405,50,0,0,83,3,2,2,15 
16456,11,2005/12/25,327,318,56,0,0,29,9,0,2,15 
16459,11,2005/12/25,66,65,0,0,0,5,1,0,1,15 
16471,34,2005/12/25,63,63,0,0,0,12,0,0,1,15 
16489,9,2005/12/26,50,50,0,0,0,17,0,0,1,15 
16501,6,2005/12/26,17,17,0,0,0,6,0,0,1,15 
16547,5,2005/12/27,86,84,0,0,0,11,2,0,1,15 
16571,28,2005/12/27,91,89,0,0,0,22,2,0,1,15 
16655,10,2005/12/30,64,61,0,0,0,4,3,0,1,15 
16727,4,2006/1/1,70,70,0,0,0,5,0,0,1,14 
16769,16,2006/1/1,52,52,0,0,0,5,0,0,1,14 
16777,60,2006/1/2,348,332,84,0,0,203,16,0,2,14 
16782,15,2006/1/2,15,14,0,0,0,15,1,0,1,14 
16792,32,2006/1/2,36,35,0,0,0,19,1,0,1,14 
16803,2427,2006/1/2,513,513,592,0,0,3,0,0,3,14 
16822,94,2006/1/3,120,117,0,0,0,32,3,0,2,14 
16829,29,2006/1/3,69,67,0,0,0,3,2,0,1,14 
16876,5,2006/1/6,73,72,0,0,0,9,1,0,1,14 
16894,58,2006/1/6,228,227,50,0,0,12,1,0,2,14 
16901,108,2006/1/7,245,243,50,0,0,67,2,0,2,14 
16910,89,2006/1/7,382,372,0,0,0,200,10,0,2,14 
16919,86,2006/1/7,67,61,1,0,0,36,6,0,1,14 
16945,5,2006/1/8,53,53,0,0,0,8,0,0,1,14 
16946,8,2006/1/8,44,43,0,0,0,17,1,0,1,14 
16995,13,2006/1/10,71,65,0,0,0,9,6,0,1,14 
17010,6,2006/1/10,65,64,1,0,0,15,1,0,1,14 
17012,44,2006/1/10,40,40,0,0,0,20,0,0,1,14 
17036,2,2006/1/11,58,56,0,0,0,7,2,0,1,14 
17074,3,2006/1/13,70,70,0,0,0,7,0,0,1,14 
17079,42,2006/1/13,246,245,159,0,0,31,1,0,2,14 
17084,3,2006/1/13,48,48,0,0,0,5,0,0,1,14 
17089,3,2006/1/14,80,75,0,0,0,11,5,0,1,14 
17099,25,2006/1/14,63,58,0,0,0,3,5,0,1,14 
17148,35,2006/1/15,1597,1597,0,0,0,67,0,0,4,14 
17232,7,2006/1/18,65,64,0,0,0,14,1,0,1,14 
17258,2,2006/1/19,78,75,0,0,0,4,3,0,1,14 
17288,8,2006/1/19,31,31,0,0,0,33,0,0,1,14 
17314,30,2006/1/20,20,20,1,0,0,9,0,0,1,14 
17357,19,2006/1/21,315,311,50,0,0,30,4,2,2,14 
17442,5,2006/1/23,25,25,0,0,0,8,0,0,1,14 
17475,2,2006/1/24,22,22,0,0,0,7,0,0,1,14 
17528,3,2006/1/26,70,70,0,0,0,9,0,0,1,14 
17530,3,2006/1/26,9,9,4,0,0,16,0,0,1,14 
17565,7,2006/1/28,72,71,0,0,0,5,1,0,1,14 
17594,5,2006/1/29,69,69,2,0,0,16,0,0,1,14 
17596,2,2006/1/30,12,12,0,0,0,2,0,0,1,14 
17607,166,2006/1/30,630,625,105,0,0,160,5,2,3,14 
17620,1,2006/1/31,68,67,0,0,0,7,1,0,1,14 
17658,11,2006/2/2,43,43,0,0,0,5,0,0,1,14 
17659,2,2006/2/2,66,66,7,0,0,5,0,0,1,14 
17663,10,2006/2/2,43,42,0,0,0,14,1,0,1,14 
17733,16,2006/2/6,83,81,0,0,0,10,2,0,1,14 
17742,5,2006/2/6,36,36,0,0,0,30,0,0,1,14 
17743,2,2006/2/6,52,50,0,0,0,3,2,0,1,14 
17754,1,2006/2/7,61,61,0,0,0,6,0,0,1,14 
17786,22,2006/2/8,39,37,6,0,0,9,2,0,1,14 
17799,14,2006/2/9,22,19,0,0,0,12,3,0,1,14 
17833,18,2006/2/11,114,114,26,0,0,41,0,0,2,14 
17847,43,2006/2/11,247,239,0,0,0,47,8,0,2,14 
17849,4,2006/2/11,50,50,0,0,0,11,0,0,1,14 
17858,25,2006/2/11,112,108,0,0,0,24,4,0,2,14 
17862,2,2006/2/11,70,70,0,0,0,10,0,0,1,14 
17891,18,2006/2/12,27,26,0,0,0,18,1,0,1,14 
17911,6,2006/2/13,35,35,3,0,0,42,0,0,1,14 
17923,22,2006/2/13,76,74,0,0,0,11,2,0,1,14 
17956,6,2006/2/15,83,82,0,0,0,13,1,0,1,14 
17994,1579,2006/2/17,2123,2099,2191,0,2,218,24,3,5,14 
18004,5,2006/2/17,89,89,23,0,0,6,0,0,1,14 
18069,27,2006/2/20,76,76,0,0,0,9,0,0,1,14 
18160,9,2006/2/24,338,304,0,0,0,35,34,0,2,14 
18185,15,2006/2/25,15,14,0,0,0,12,1,0,1,14 
18189,8,2006/2/25,61,60,0,0,0,6,1,0,1,14 
18214,40,2006/2/26,83,79,0,0,0,57,4,0,1,14 
18218,26,2006/2/26,24,21,0,0,0,18,3,0,1,14 
18232,5,2006/2/27,85,85,0,0,0,11,0,0,1,14 
18253,1,2006/2/28,69,66,0,0,0,2,3,0,1,14 
18259,4,2006/2/28,11,11,0,0,0,18,0,0,1,14 
18285,1,2006/3/2,87,87,0,0,0,21,0,0,1,14 
18291,4,2006/3/2,64,62,6,0,0,11,2,0,1,14 
18306,24,2006/3/3,145,140,85,0,0,58,5,0,2,14 
18309,66,2006/3/3,209,201,2,0,0,78,8,0,2,14 
18322,52,2006/3/3,56,55,0,0,0,10,1,0,1,14 
18361,8,2006/3/4,12,11,0,0,0,14,1,0,1,14 
18396,18,2006/3/5,12,12,2,0,0,17,0,0,1,14 
18404,5,2006/3/5,268,262,50,0,0,77,6,0,2,14 
18434,11,2006/3/6,22,22,0,0,0,11,0,0,1,14 
18451,52,2006/3/7,18,17,4,0,0,35,1,0,1,14 
18499,31,2006/3/8,9,6,0,0,0,10,3,0,1,14 
18523,15,2006/3/9,216,216,53,0,0,12,0,0,2,14 
18525,35,2006/3/9,177,172,0,0,0,40,5,0,2,14 
18527,7,2006/3/9,14,14,0,0,0,8,0,0,1,14 
18544,4,2006/3/10,164,162,0,0,0,9,2,0,2,14 
18563,20,2006/3/10,25,23,0,0,0,15,2,0,1,14 
18581,617,2006/3/11,4791,4654,83,0,1,979,137,0,5,14 
18590,100,2006/3/11,246,206,1,0,0,48,40,0,2,14 
18598,4,2006/3/11,24,24,0,0,0,58,0,0,1,14 
18634,15,2006/3/12,261,261,50,0,0,14,0,0,2,14 
18639,10,2006/3/12,93,94,10,0,0,16,0,0,0,14 
18645,164,2006/3/13,497,486,50,0,0,181,11,0,2,14 
18650,3,2006/3/13,65,64,3,0,0,7,1,0,1,14 
18682,13,2006/3/14,11,11,0,0,0,12,0,0,1,14 
18689,10,2006/3/14,15,12,0,0,0,27,3,0,1,14 
18692,1,2006/3/14,52,51,0,0,0,5,1,0,1,14 
18712,4,2006/3/15,57,57,0,0,0,7,0,0,1,14 
18731,6,2006/3/15,46,45,9,0,0,8,1,0,1,14 
18736,199,2006/3/15,717,710,577,0,0,80,7,0,3,14 
18749,37,2006/3/15,35,34,4,0,0,33,1,0,1,14 
18769,302,2006/3/16,1872,1872,1048,0,0,265,0,0,4,14 
18815,43,2006/3/17,17,17,0,0,0,34,0,0,1,14 
18830,47,2006/3/18,275,263,54,0,0,103,12,0,2,14 
18835,15,2006/3/18,17,15,0,0,0,7,2,0,1,14 
18876,6,2006/3/19,8,7,0,0,0,5,1,0,1,14 
18880,38,2006/3/19,289,287,50,0,0,17,2,0,2,14 
18935,31,2006/3/21,232,232,52,0,0,16,0,0,2,14 
18994,4,2006/3/22,62,62,0,0,0,5,0,0,1,14 
19000,14,2006/3/23,52,52,0,0,0,14,0,0,1,14 
19020,293,2006/3/23,538,520,41,0,0,310,18,0,3,14 
19052,14,2006/3/24,84,81,0,0,0,9,3,0,1,14 
19090,1,2006/3/25,70,69,0,0,0,13,1,0,1,14 
19093,42,2006/3/25,56,56,27,0,0,56,0,0,1,14 
19116,5,2006/3/26,46,45,0,0,0,5,1,0,1,14 
19119,3,2006/3/26,5,5,0,0,0,6,0,0,1,14 
19133,3,2006/3/26,72,72,12,0,0,9,0,0,1,14 
19138,344,2006/3/26,118,117,9,0,0,41,1,0,2,14 
19172,5,2006/3/27,246,245,50,0,0,5,1,0,2,14 
19198,62,2006/3/28,49,47,8,0,0,57,2,0,1,14 
19200,51,2006/3/28,59,59,0,0,0,5,0,0,1,14 
19257,671,2006/3/30,635,619,523,0,0,345,16,0,3,14 
19271,102,2006/3/30,275,268,59,0,0,156,7,0,2,14 
19275,28,2006/3/31,137,136,0,0,0,53,1,0,2,14 
19294,5,2006/3/31,66,65,2,0,0,6,1,0,1,14 
19310,1,2006/3/31,27,23,0,0,0,13,4,0,1,14 
19316,50,2006/4/1,249,249,82,0,0,48,0,0,2,14 
19333,18,2006/4/1,14,14,0,0,0,5,0,0,1,14 
19345,3,2006/4/2,11,9,0,0,0,6,2,0,1,14 
19377,63,2006/4/2,235,232,173,0,0,55,3,0,2,14 
19390,22,2006/4/2,11,11,0,0,0,36,0,0,1,14 
19398,38,2006/4/3,273,269,60,0,0,31,4,0,2,14 
19399,5,2006/4/3,62,61,0,0,0,5,1,0,1,14 
19463,4,2006/4/5,56,56,0,0,0,11,0,0,1,14 
19474,21,2006/4/5,36,34,1,0,0,45,2,0,1,14 
19523,17,2006/4/7,17,17,0,0,0,21,0,0,1,14 
19536,19,2006/4/7,291,288,58,0,0,39,3,2,2,14 
19542,2,2006/4/8,37,37,2,0,0,8,0,0,1,14 
19666,1,2006/4/11,48,48,0,0,0,5,0,0,1,14 
19712,5,2006/4/12,73,71,0,0,0,5,2,0,1,14 
19748,9,2006/4/13,63,62,0,0,0,8,1,0,1,14 
19751,21,2006/4/13,15,13,0,0,0,16,2,0,1,14 
19770,66,2006/4/14,55,54,3,0,0,55,1,0,1,14 
19774,29,2006/4/14,8,8,81,0,0,30,0,0,1,14 
19775,42,2006/4/14,15,14,0,0,0,35,1,0,1,14 
19780,26,2006/4/14,54,54,0,0,0,20,0,0,1,14 
19787,793,2006/4/15,3596,3296,1241,0,1,574,300,2,5,14 
19788,1,2006/4/15,255,255,50,0,0,5,0,0,2,14 
19823,4,2006/4/16,67,66,0,0,0,4,1,0,1,14 
19855,4,2006/4/17,206,206,50,0,0,8,0,0,2,14 
19877,8,2006/4/18,62,60,0,0,0,3,2,0,1,14 
19917,9,2006/4/20,14,11,0,0,0,9,3,0,1,14 
19953,67,2006/4/21,288,286,50,0,0,15,2,0,2,14 
19974,48,2006/4/21,25,25,0,0,0,57,0,0,1,14 
19976,3,2006/4/21,58,58,0,0,0,6,0,0,1,14 
19992,13,2006/4/22,9,9,0,0,0,18,0,0,1,14 
20019,63,2006/4/22,245,245,50,0,0,10,0,0,2,14 
20040,2,2006/4/23,7,6,0,0,0,4,1,0,1,14 
20046,25,2006/4/23,23,23,2,0,0,28,0,0,1,14 
20105,9,2006/4/24,213,213,50,0,0,10,0,0,2,14 
20111,102,2006/4/24,354,351,50,0,0,47,3,0,2,14 
20121,171,2006/4/25,30,28,0,0,0,22,2,0,1,14 
20128,13,2006/4/25,85,84,0,0,0,4,1,0,1,14 
20178,14,2006/4/26,268,268,50,0,0,6,0,0,2,14 
20184,4,2006/4/26,11,11,0,0,0,5,0,0,1,14 
20189,9,2006/4/26,79,75,0,0,0,18,4,0,1,14 
20219,14,2006/4/27,37,33,0,0,0,17,4,0,1,14 
20230,6,2006/4/28,9,8,0,0,0,5,1,0,1,14 
20244,3,2006/4/28,49,49,0,0,0,2,0,0,1,14 
20278,13,2006/4/30,4,4,0,0,0,6,0,0,1,14 
20285,6,2006/4/30,82,82,0,0,0,21,0,0,1,14 
20305,7,2006/5/1,63,63,0,0,0,25,0,0,1,14 
20307,21,2006/5/1,334,329,55,0,0,68,5,0,2,14 
20334,16,2006/5/2,260,259,50,0,0,10,1,2,2,14 
20352,2,2006/5/3,45,44,0,0,0,6,1,0,1,14 
20357,6,2006/5/3,63,61,0,0,0,10,2,0,1,14 
20365,12,2006/5/3,47,45,0,0,0,7,2,0,1,14 
20367,1,2006/5/3,100,100,0,0,0,30,0,0,2,14 
20403,9,2006/5/4,64,64,0,0,0,7,0,0,1,14 
20424,276,2006/5/4,336,326,5,0,0,269,10,0,2,14 
20452,15,2006/5/6,43,41,0,0,0,6,2,0,1,14 
20461,252,2006/5/6,1859,1854,1484,0,0,66,5,0,4,14 
20469,1,2006/5/6,57,57,0,0,0,5,0,0,1,14 
20473,82,2006/5/6,964,949,119,0,0,536,15,0,3,14 
20490,6,2006/5/7,21,21,0,0,0,6,0,0,1,14 
20501,30,2006/5/7,11,10,0,0,0,8,1,0,1,14 
20536,12,2006/5/8,48,48,0,0,0,5,0,0,1,14 
20555,5,2006/5/9,31,31,0,0,0,6,0,0,1,14 
20561,12,2006/5/9,34,34,0,0,0,12,0,0,1,14 
20567,9,2006/5/9,11,9,0,0,0,6,2,0,1,14 
20572,70,2006/5/10,36,36,5,0,0,70,0,0,1,14 
20582,2,2006/5/10,87,83,0,0,0,4,4,0,1,14 
20583,2,2006/5/10,53,53,10,0,0,9,0,0,1,14 
20590,19,2006/5/10,131,129,0,0,0,36,2,0,2,14 
20621,16,2006/5/12,107,105,0,0,0,17,2,0,2,14 
20638,11,2006/5/12,7,7,0,0,0,6,0,0,1,14 
20665,16,2006/5/13,4,4,-10,0,0,51,0,0,1,14 
20687,2,2006/5/14,8,8,0,0,0,7,0,0,1,14 
20699,4,2006/5/14,64,63,0,0,0,4,1,0,1,14 
20703,11,2006/5/14,187,157,0,0,0,4,30,0,2,14 
20718,12,2006/5/15,8,8,1,0,0,5,0,0,1,14 
20720,164,2006/5/15,64,63,9,0,0,40,1,0,1,14 
20819,372,2006/5/19,2774,2625,93,0,0,1432,149,0,5,14 
20852,61,2006/5/20,40,35,0,0,0,23,5,0,1,14 
20890,9,2006/5/21,70,70,1,0,0,10,0,0,1,14 
20892,16,2006/5/21,40,40,0,0,0,17,0,0,1,14 
20907,8,2006/5/22,220,220,50,0,0,10,0,0,2,14 
20910,5,2006/5/22,24,24,0,0,0,25,0,0,1,14 
20944,9,2006/5/23,36,36,0,0,0,5,0,0,1,14 
20969,4,2006/5/23,27,25,0,0,0,7,2,0,1,14 
20978,13,2006/5/23,254,254,51,0,0,8,0,0,2,14 
20983,5,2006/5/24,14,13,0,0,0,5,1,0,1,14 
20993,9,2006/5/24,45,44,0,0,0,6,1,0,1,14 
21006,455,2006/5/24,883,866,290,0,0,150,17,2,3,14 
21070,1215,2006/5/26,2329,2311,1154,0,0,3392,18,3,5,14 
21074,91,2006/5/26,19,19,0,0,0,16,0,0,1,14 
21083,17,2006/5/26,52,51,0,0,0,8,1,0,1,14 
21122,83,2006/5/27,103,99,5,0,0,113,4,0,2,14 
21132,1,2006/5/27,2,1,0,0,0,4,1,0,1,14 
21149,2,2006/5/28,11,11,0,0,0,8,0,0,1,14 
21243,24,2006/5/30,29,29,0,0,0,28,0,0,1,14 
21250,69,2006/5/30,539,539,352,0,0,9,0,0,3,14 
21297,23,2006/5/31,17,17,0,0,0,17,0,0,1,14 
21307,28,2006/6/1,308,303,50,0,0,38,5,0,2,14 
21316,21,2006/6/1,259,259,51,0,0,6,0,0,2,14 
